order_number,order_date,customer_name,channel,product_name,quantity,unit_price,revenue,cost,state,state_name,us_region,lat,lon,budget,total_cost,profit,profit_margin_pct,order_month_name,order_month_num,order_month
SO - 0009026,2014-04-30,WOONSOCKET Corp,Wholesale,Product 3,12,247.9,2974.8,193.36200000000002,CA,California,West,33.93029,-118.21146,,2320.344,654.4560000000001,22.000000000000004,April,4,2014-04
SO - 000645,2014-04-30,Skidoo Company,Distributor,Product 13,5,1025.1000000000001,5125.500000000001,809.8290000000002,OK,Oklahoma,South,35.22257,-97.43948,,4049.145000000001,1076.355,20.999999999999996,April,4,2014-04
SO - 0001627,2014-04-30,The Ltd,Distributor,Product 16,10,3959.7000000000003,39597.0,3009.3720000000003,CA,California,West,34.0239,-118.17202,,30093.72,9503.279999999999,23.999999999999996,April,4,2014-04
SO - 0005700,2014-04-30,Mylan Corp,Wholesale,Product 4,7,1058.6000000000001,7410.200000000001,455.19800000000004,CO,Colorado,West,38.83388,-104.82136,,3186.3860000000004,4223.814,56.99999999999999,April,4,2014-04
SO - 0005719,2014-04-30,Oozz Group,Distributor,Product 3,6,2231.1,13386.599999999999,1740.258,CA,California,West,33.15809,-117.35059,,10441.548,2945.051999999998,21.999999999999986,April,4,2014-04
SO - 0007154,2014-04-30,Deseret Group,Wholesale,Product 16,10,6070.2,60702.0,2974.3979999999997,CA,California,West,33.97612,-117.90534,,29743.979999999996,30958.020000000004,51.000000000000014,April,4,2014-04
SO - 0007435,2014-04-30,Cantrell Company,Wholesale,Product 18,8,1118.9,8951.2,839.1750000000001,NY,New York,Northeast,42.73911,-78.85713,,6713.400000000001,2237.8,25.0,April,4,2014-04
SO - 0008838,2014-04-30,Ascend Ltd,Distributor,Product 18,12,1165.8,13989.599999999999,920.982,CA,California,West,36.67774,-121.6555,,11051.784,2937.815999999999,20.999999999999993,April,4,2014-04
SO - 0010139,2014-04-30,Voolia Ltd,Wholesale,Product 15,6,1058.6000000000001,6351.6,455.19800000000004,MN,Minnesota,Midwest,44.8408,-93.29828,,2731.188,3620.4120000000003,57.00000000000001,April,4,2014-04
SO - 000658,2014-04-30,Skiptube Ltd,Export,Product 23,5,1118.9,5594.5,570.639,MA,Massachusetts,Northeast,42.70704,-71.16311,,2853.195,2741.305,49.0,April,4,2014-04
SO - 0005955,2014-04-30,Cadila Ltd,Wholesale,Product 1,8,268.0,2144.0,147.4,MO,Missouri,Midwest,37.19415,-93.2913,,1179.2,964.8,44.99999999999999,April,4,2014-04
SO - 0006555,2014-04-30,Terumo Corp,Distributor,Product 15,11,3939.6,43335.6,3269.868,MN,Minnesota,Midwest,44.9133,-93.50329,,35968.548,7367.051999999996,16.99999999999999,April,4,2014-04
SO - 0009921,2014-04-30,Feednation Corp,Distributor,Product 26,7,3484.0,24388.0,2717.52,CA,California,West,37.70583,-122.46194,,19022.64,5365.360000000001,22.000000000000004,April,4,2014-04
SO - 0008289,2014-04-30,Fivebridge Ltd,Distributor,Product 1,7,871.0,6097.0,644.54,WA,Washington,West,46.60207,-120.5059,,4511.78,1585.2200000000003,26.000000000000007,April,4,2014-04
SO - 000742,2014-04-30,Dazzlesphe Corp,Wholesale,Product 16,6,1098.8,6592.799999999999,835.088,CA,California,West,38.35658,-121.98774,,5010.528,1582.271999999999,23.99999999999999,April,4,2014-04
SO - 0005539,2014-04-30,Eidel Corp,Wholesale,Product 25,9,830.8000000000001,7477.200000000001,689.5640000000001,MD,Maryland,South,39.16261,-76.62469,,6206.076000000001,1271.1239999999998,16.999999999999996,April,4,2014-04
SO - 0007094,2014-04-30,Zoonoodle Ltd,Distributor,Product 15,12,1159.1000000000001,13909.2,707.051,LA,Louisiana,South,30.45075,-91.15455,,8484.612000000001,5424.588,38.99999999999999,April,4,2014-04
SO - 0007439,2014-04-30,Janyx Group,Distributor,Product 11,5,3028.4,15142.0,1907.892,UT,Utah,West,40.39162,-111.85077,,9539.460000000001,5602.539999999999,36.99999999999999,April,4,2014-04
SO - 0007901,2014-04-30,Cogidoo Company,Wholesale,Product 13,8,2318.2000000000003,18545.600000000002,1414.102,MN,Minnesota,Midwest,44.94441,-93.09327,,11312.816,7232.7840000000015,39.0,April,4,2014-04
SO - 0008276,2014-04-30,Family Corp,Wholesale,Product 26,6,1018.4,6110.4,661.96,NY,New York,Northeast,43.02033,-78.88032,,3971.76,2138.6399999999994,34.99999999999999,April,4,2014-04
SO - 0001936,2014-05-01,State Ltd,Wholesale,Product 4,8,1085.4,8683.2,857.4660000000001,OK,Oklahoma,South,36.12795,-95.90232,,6859.728000000001,1823.4719999999998,20.999999999999996,May,5,2014-05
SO - 0002287,2014-05-01,WOCKHARDT Group,Distributor,Product 26,10,187.6,1876.0,93.8,OH,Ohio,Midwest,39.25479,-84.62414,,938.0,938.0,50.0,May,5,2014-05
SO - 0002435,2014-05-01,Bath Group,Wholesale,Product 5,8,1031.8,8254.4,443.674,FL,Florida,South,25.81954,-80.35533,,3549.392,4705.008,56.99999999999999,May,5,2014-05
SO - 0003660,2014-05-01,Tambee Company,Distributor,Product 10,9,5226.0,47034.0,3814.98,IA,Iowa,Midwest,41.52364,-90.57764,,34334.82,12699.18,27.0,May,5,2014-05
SO - 0003774,2014-05-01,Aibox Company,Export,Product 4,5,984.9,4924.5,551.5440000000001,IL,Illinois,Midwest,41.86614,-88.10701,,2757.7200000000003,2166.7799999999997,43.99999999999999,May,5,2014-05
SO - 0007329,2014-05-01,WOCKHARDT Group,Wholesale,Product 15,11,3128.9,34417.9,2628.276,MN,Minnesota,Midwest,44.92386,-92.95938,,28911.036,5506.864000000001,16.000000000000004,May,5,2014-05
SO - 0010648,2014-05-01,Aimbo Corp,Wholesale,Product 14,6,2519.2000000000003,15115.2,1914.5920000000003,IN,Indiana,Midwest,41.68199,-85.97667,,11487.552000000001,3627.6479999999992,23.999999999999993,May,5,2014-05
SO - 0009984,2014-05-01,Voolith Ltd,Wholesale,Product 1,8,1695.1000000000001,13560.800000000001,1203.521,TN,Tennessee,South,36.52977,-87.35945,,9628.168,3932.6320000000014,29.00000000000001,May,5,2014-05
SO - 000532,2014-05-01,Pixoboo Corp,Distributor,Product 15,5,716.9,3584.5,473.154,CA,California,West,34.42083,-119.69819,,2365.77,1218.73,34.0,May,5,2014-05
SO - 0001864,2014-05-01,Blogspan Ltd,Distributor,Product 17,8,1855.9,14847.2,1132.099,FL,Florida,South,29.21081,-81.02283,,9056.792,5790.408000000001,39.00000000000001,May,5,2014-05
SO - 0002857,2014-05-01,Skyvu Group,Wholesale,Product 20,5,5433.7,27168.5,3205.883,FL,Florida,South,28.07807,-82.76371,,16029.414999999999,11139.085000000001,41.0,May,5,2014-05
SO - 0003005,2014-05-01,Dazzlesphe Corp,Wholesale,Product 12,12,1125.6000000000001,13507.2,675.36,CA,California,West,33.96168,-118.35313,,8104.32,5402.880000000001,40.00000000000001,May,5,2014-05
SO - 0003573,2014-05-01,Aveda Group,Wholesale,Product 4,9,857.6,7718.400000000001,428.8,FL,Florida,South,25.77288,-80.34783,,3859.2000000000003,3859.2000000000003,50.0,May,5,2014-05
SO - 0009072,2014-05-01,Topiczoom Corp,Wholesale,Product 30,5,1025.1000000000001,5125.500000000001,584.307,MA,Massachusetts,Northeast,42.70704,-71.16311,,2921.535,2203.965000000001,43.00000000000001,May,5,2014-05
SO - 000142,2014-05-01,Cadila Ltd,Distributor,Product 15,7,5701.7,39911.9,3249.9689999999996,AZ,Arizona,West,33.4356,-112.3496,,22749.782999999996,17162.117000000006,43.00000000000001,May,5,2014-05
SO - 0003286,2014-05-01,Realbridge Corp,Wholesale,Product 13,9,2331.6,20984.399999999998,1538.856,TX,Texas,South,30.63269,-97.67723,,13849.704,7134.695999999998,34.0,May,5,2014-05
SO - 0004959,2014-05-01,General Company,Distributor,Product 14,5,1011.7,5058.5,566.5520000000001,MS,Mississippi,South,30.36742,-89.09282,,2832.7600000000007,2225.7399999999993,43.999999999999986,May,5,2014-05
SO - 0006094,2014-05-01,Browsetype Corp,Wholesale,Product 30,5,1199.3,5996.5,791.538,NJ,New Jersey,Northeast,40.72386,-74.23252,,3957.69,2038.81,34.0,May,5,2014-05
SO - 0007292,2014-05-01,Cadila Ltd,Wholesale,Product 1,7,1112.2,7785.400000000001,778.54,CT,Connecticut,Northeast,41.53815,-72.80704,,5449.78,2335.620000000001,30.00000000000001,May,5,2014-05
SO - 0007770,2014-05-01,Fred's Company,Wholesale,Product 17,12,2391.9,28702.800000000003,956.7600000000001,IL,Illinois,Midwest,39.79106,-89.64457,,11481.12,17221.68,60.0,May,5,2014-05
SO - 0009900,2014-05-01,Topiczoom Corp,Distributor,Product 4,7,850.9,5956.3,433.959,NC,North Carolina,South,35.78088,-78.81327,,3037.713,2918.587,49.0,May,5,2014-05
SO - 0008550,2014-05-01,Wordpedia Ltd,Wholesale,Product 15,12,1038.5,12462.0,519.25,CT,Connecticut,Northeast,41.76204,-72.74204,,6231.0,6231.0,50.0,May,5,2014-05
SO - 0009971,2014-05-01,WOCKHARDT Group,Distributor,Product 26,10,187.6,1876.0,75.04,VA,Virginia,South,37.27097,-79.94143,,750.4000000000001,1125.6,60.0,May,5,2014-05
SO - 0008406,2014-05-01,Gigabox Group,Distributor,Product 28,12,174.20000000000002,2090.4,123.682,CO,Colorado,West,39.37221,-104.85609,,1484.184,606.2160000000001,29.000000000000004,May,5,2014-05
SO - 000537,2014-05-01,Snaptags Ltd,Distributor,Product 28,8,2492.4,19939.2,1320.9720000000002,MS,Mississippi,South,32.31583,-90.21282,,10567.776000000002,9371.423999999999,46.99999999999999,May,5,2014-05
SO - 0002122,2014-05-01,Pixoboo Corp,Wholesale,Product 12,6,884.4,5306.4,689.832,CA,California,West,34.05223,-118.24368,,4138.992,1167.4079999999994,21.999999999999993,May,5,2014-05
SO - 0002616,2014-05-01,Nlounge Ltd,Distributor,Product 2,9,187.6,1688.3999999999999,91.92399999999999,CA,California,West,34.01945,-118.49119,,827.3159999999999,861.084,51.0,May,5,2014-05
SO - 0004673,2014-05-01,GOOD Ltd,Wholesale,Product 3,7,5232.7,36628.9,3924.5249999999996,IL,Illinois,Midwest,41.86472,-87.87119,,27471.674999999996,9157.225000000006,25.000000000000018,May,5,2014-05
SO - 0007489,2014-05-01,Blogspan Ltd,Distributor,Product 27,9,2398.6,21587.399999999998,1703.0059999999999,IL,Illinois,Midwest,41.88503,-87.7845,,15327.053999999998,6260.346,29.000000000000004,May,5,2014-05
SO - 0009384,2014-05-01,Skajo Ltd,Wholesale,Product 30,5,1882.7,9413.5,1299.0629999999999,MI,Michigan,Midwest,42.49698,-82.88881,,6495.315,2918.1850000000004,31.000000000000007,May,5,2014-05
SO - 0008427,2014-05-01,Liberty Group,Wholesale,Product 3,10,1125.6000000000001,11256.000000000002,540.288,IL,Illinois,Midwest,39.84031,-88.9548,,5402.88,5853.120000000002,52.0,May,5,2014-05
SO - 000437,2014-05-01,Avavee Group,Export,Product 18,9,261.3,2351.7000000000003,104.52000000000001,CA,California,West,33.86751,-117.99812,,940.6800000000001,1411.0200000000002,60.0,May,5,2014-05
SO - 000543,2014-05-01,NARS Group,Wholesale,Product 22,6,1145.7,6874.200000000001,607.221,CA,California,West,32.96282,-117.03586,,3643.326,3230.8740000000007,47.0,May,5,2014-05
SO - 0001265,2014-05-01,Wordtune Company,Wholesale,Product 3,9,241.20000000000002,2170.8,166.428,CA,California,West,38.58907,-121.30273,,1497.8519999999999,672.9480000000003,31.00000000000001,May,5,2014-05
SO - 0001644,2014-05-01,Cogilith Group,Distributor,Product 19,5,5306.400000000001,26532.000000000004,2334.8160000000003,TX,Texas,South,30.67436,-96.36996,,11674.080000000002,14857.920000000002,55.99999999999999,May,5,2014-05
SO - 0003404,2014-05-01,Zooxo Ltd,Distributor,Product 25,7,6351.6,44461.200000000004,2921.7360000000003,LA,Louisiana,South,32.46688,-93.79219,,20452.152000000002,24009.048000000003,54.0,May,5,2014-05
SO - 0005357,2014-05-01,Holston Company,Distributor,Product 13,8,1085.4,8683.2,759.78,FL,Florida,South,29.1872,-82.14009,,6078.24,2604.960000000001,30.00000000000001,May,5,2014-05
SO - 0007651,2014-05-01,Ozu Ltd,Export,Product 10,9,194.3,1748.7,108.80800000000002,CA,California,West,38.00492,-121.80579,,979.2720000000002,769.4279999999999,43.99999999999999,May,5,2014-05
SO - 0007723,2014-05-01,American Corp,Wholesale,Product 25,8,2854.2000000000003,22833.600000000002,1712.5200000000002,GA,Georgia,South,32.5971,-83.65394,,13700.160000000002,9133.44,40.0,May,5,2014-05
SO - 0008253,2014-05-01,Talane Group,Wholesale,Product 16,10,1105.5,11055.0,696.465,TN,Tennessee,South,35.84562,-86.39027,,6964.650000000001,4090.3499999999995,36.99999999999999,May,5,2014-05
SO - 0010254,2014-05-01,Holston Company,Distributor,Product 16,12,5212.6,62551.200000000004,4378.584,CA,California,West,34.1064,-117.37032,,52543.008,10008.192000000003,16.000000000000004,May,5,2014-05
SO - 0010101,2014-05-01,Fivechat Company,Wholesale,Product 1,10,5393.5,53935.0,3667.5800000000004,FL,Florida,South,28.01057,-82.57732,,36675.8,17259.199999999997,31.999999999999996,May,5,2014-05
SO - 000346,2014-05-01,Accord Group,Wholesale,Product 25,5,3899.4,19497.0,1871.712,CA,California,West,33.97612,-117.90534,,9358.56,10138.44,52.0,May,5,2014-05
SO - 000470,2014-05-01,Flipbug Ltd,Wholesale,Product 19,11,2613.0,28743.0,1332.63,IN,Indiana,Midwest,39.77186,-86.26094,,14658.93,14084.07,49.0,May,5,2014-05
SO - 0002098,2014-05-01,Oozz Group,Distributor,Product 15,8,5038.400000000001,40307.200000000004,3526.88,CO,Colorado,West,39.92054,-105.08665,,28215.04,12092.160000000003,30.000000000000004,May,5,2014-05
SO - 0002604,2014-05-01,Rhynoodle Ltd,Wholesale,Product 20,11,5688.3,62571.3,3356.0969999999998,FL,Florida,South,26.25175,-80.17894,,36917.066999999995,25654.233000000007,41.00000000000001,May,5,2014-05
SO - 0003495,2014-05-01,Topco Company,Distributor,Product 26,11,1815.7,19972.7,1470.717,CO,Colorado,West,39.92054,-105.08665,,16177.887,3794.813,19.0,May,5,2014-05
SO - 0007110,2014-05-01,Fivebridge Ltd,Distributor,Product 16,7,3973.1,27811.7,2383.8599999999997,WA,Washington,West,46.60207,-120.5059,,16687.019999999997,11124.680000000004,40.000000000000014,May,5,2014-05
SO - 0002282,2014-05-02,Buzzshare Company,Wholesale,Product 27,9,2418.7000000000003,21768.300000000003,1596.3420000000003,CA,California,West,38.75212,-121.28801,,14367.078000000003,7401.222,34.0,May,5,2014-05
SO - 0004585,2014-05-02,Aibox Company,Wholesale,Product 10,6,3966.4,23798.4,2141.856,NJ,New Jersey,Northeast,39.92595,-75.11962,,12851.136000000002,10947.264,46.0,May,5,2014-05
SO - 0005404,2014-05-02,Camido Company,Wholesale,Product 13,12,4006.6,48079.2,1682.772,MN,Minnesota,Midwest,44.76774,-93.27772,,20193.264,27885.935999999998,57.99999999999999,May,5,2014-05
SO - 0006106,2014-05-02,Lazzy Group,Wholesale,Product 13,9,3886.0,34974.0,2059.58,FL,Florida,South,28.03446,-80.58866,,18536.22,16437.78,47.0,May,5,2014-05
SO - 0001945,2014-05-02,Actavis Company,Export,Product 25,12,5480.6,65767.20000000001,3014.3300000000004,TN,Tennessee,South,36.16913,-86.78479,,36171.96000000001,29595.240000000005,45.0,May,5,2014-05
SO - 0002932,2014-05-02,Muxo Group,Wholesale,Product 15,5,1112.2,5561.0,544.9780000000001,NY,New York,Northeast,40.88409,-73.37676,,2724.8900000000003,2836.1099999999997,50.99999999999999,May,5,2014-05
SO - 0004050,2014-05-02,Livepath Corp,Wholesale,Product 5,9,877.7,7899.3,649.498,CT,Connecticut,Northeast,41.09274,-73.4198,,5845.482,2053.818,26.0,May,5,2014-05
SO - 0005455,2014-05-02,Golden Corp,Distributor,Product 25,9,4013.3,36119.700000000004,2327.714,CA,California,West,33.70918,-117.95367,,20949.426,15170.274000000005,42.00000000000001,May,5,2014-05
SO - 0006609,2014-05-02,H Ltd,Distributor,Product 6,7,2566.1,17962.7,1103.423,NJ,New Jersey,Northeast,40.18205,-74.19852,,7723.961,10238.739000000001,57.00000000000001,May,5,2014-05
SO - 0007463,2014-05-02,Yodoo Ltd,Wholesale,Product 18,10,227.8,2278.0,102.51,CA,California,West,33.72058,-116.21556,,1025.1000000000001,1252.8999999999999,54.99999999999999,May,5,2014-05
SO - 0009564,2014-05-02,Aveda Group,Distributor,Product 17,10,1112.2,11122.0,500.49,TX,Texas,South,32.58986,-96.85695,,5004.9,6117.1,55.00000000000001,May,5,2014-05
SO - 0010770,2014-05-02,Flipbug Ltd,Distributor,Product 8,9,4006.6,36059.4,2283.7619999999997,IL,Illinois,Midwest,41.94095,-88.20373,,20553.857999999997,15505.542000000005,43.00000000000001,May,5,2014-05
SO - 0009511,2014-05-02,Rhynoodle Ltd,Wholesale,Product 3,5,5601.2,28006.0,4032.8639999999996,CA,California,West,37.33939,-121.89496,,20164.32,7841.68,28.000000000000004,May,5,2014-05
SO - 0010090,2014-05-02,Jabbercube Corp,Distributor,Product 20,9,1943.0,17487.0,1360.1,CA,California,West,34.09529,-118.12701,,12240.9,5246.1,30.000000000000004,May,5,2014-05
SO - 0001917,2014-05-02,NCS Group,Distributor,Product 13,6,2653.2000000000003,15919.2,1061.2800000000002,CA,California,West,37.66243,-121.87468,,6367.680000000001,9551.52,60.0,May,5,2014-05
SO - 0001970,2014-05-02,Liberty Group,Wholesale,Product 7,7,5165.7,36159.9,2066.28,NC,North Carolina,South,35.05266,-78.87836,,14463.960000000001,21695.940000000002,60.00000000000001,May,5,2014-05
SO - 0001983,2014-05-02,Kaymbo Company,Wholesale,Product 20,12,3537.6,42451.2,3006.96,NY,New York,Northeast,40.91922,-73.17912,,36083.520000000004,6367.679999999993,14.999999999999986,May,5,2014-05
SO - 0004764,2014-05-02,Topco Company,Export,Product 5,12,690.1,8281.2,282.941,AZ,Arizona,West,33.37032,-112.58378,,3395.2919999999995,4885.908000000001,59.00000000000001,May,5,2014-05
SO - 0005606,2014-05-02,Valeant Corp,Wholesale,Product 20,5,1098.8,5494.0,769.16,CT,Connecticut,Northeast,41.39482,-73.45401,,3845.7999999999997,1648.2000000000003,30.000000000000004,May,5,2014-05
SO - 0006643,2014-05-02,Blogtags Ltd,Wholesale,Product 14,8,1065.3,8522.4,681.792,LA,Louisiana,South,32.46688,-93.79219,,5454.336,3068.0639999999994,35.99999999999999,May,5,2014-05
SO - 0007749,2014-05-02,Blogspan Ltd,Wholesale,Product 3,9,683.4,6150.599999999999,362.202,TX,Texas,South,32.91592,-96.54867,,3259.818,2890.7819999999992,46.99999999999999,May,5,2014-05
SO - 0008317,2014-05-02,Army Group,Export,Product 6,9,3484.0,31356.0,2891.72,IL,Illinois,Midwest,41.94095,-88.20373,,26025.48,5330.52,17.0,May,5,2014-05
SO - 0009880,2014-05-02,Omba Group,Export,Product 16,6,6291.3,37747.8,3837.693,IL,Illinois,Midwest,42.25884,-89.06455,,23026.158000000003,14721.642,38.99999999999999,May,5,2014-05
SO - 0010303,2014-05-02,Actavis Company,Wholesale,Product 26,6,1118.9,6713.400000000001,514.6940000000001,IN,Indiana,Midwest,39.77186,-86.26094,,3088.1640000000007,3625.236,53.99999999999999,May,5,2014-05
SO - 0001535,2014-05-02,Vinte Group,Wholesale,Product 9,6,844.2,5065.200000000001,430.54200000000003,IL,Illinois,Midwest,41.71087,-87.75811,,2583.2520000000004,2481.9480000000003,49.0,May,5,2014-05
SO - 0002167,2014-05-02,Skyble Corp,Wholesale,Product 25,12,207.70000000000002,2492.4,116.31200000000003,NY,New York,Northeast,43.02033,-78.88032,,1395.7440000000004,1096.6559999999997,43.999999999999986,May,5,2014-05
SO - 0002218,2014-05-02,H Ltd,Wholesale,Product 23,6,931.3000000000001,5587.8,577.4060000000001,CA,California,West,34.10834,-117.28977,,3464.4360000000006,2123.3639999999996,37.999999999999986,May,5,2014-05
SO - 0002655,2014-05-02,Jabbercube Corp,Wholesale,Product 13,10,1728.6000000000001,17286.0,985.302,NJ,New Jersey,Northeast,40.54564,-74.46082,,9853.02,7432.98,43.0,May,5,2014-05
SO - 0003083,2014-05-02,Gigabox Group,Wholesale,Product 27,10,1862.6000000000001,18626.0,1303.82,CA,California,West,33.89585,-118.22007,,13038.199999999999,5587.800000000001,30.000000000000004,May,5,2014-05
SO - 0003215,2014-05-02,Kazu Corp,Wholesale,Product 25,11,174.20000000000002,1916.2000000000003,127.16600000000001,MA,Massachusetts,Northeast,42.70704,-71.16311,,1398.826,517.3740000000003,27.000000000000007,May,5,2014-05
SO - 0004512,2014-05-02,Jabbercube Corp,Wholesale,Product 5,5,2010.0,10050.0,944.6999999999999,CA,California,West,33.64697,-117.68922,,4723.5,5326.5,53.0,May,5,2014-05
SO - 0006198,2014-05-02,Mita Corp,Wholesale,Product 11,8,1701.8,13614.4,1021.0799999999999,FL,Florida,South,30.33218,-81.65565,,8168.639999999999,5445.76,40.0,May,5,2014-05
SO - 0007130,2014-05-02,Aibox Company,Distributor,Product 25,8,1768.8,14150.4,1468.1039999999998,CT,Connecticut,Northeast,41.27212,-72.9675,,11744.831999999999,2405.568000000001,17.00000000000001,May,5,2014-05
SO - 0001698,2014-05-02,Linkbuzz Ltd,Wholesale,Product 2,11,737.0,8107.0,375.87,CA,California,West,34.08057,-118.07285,,4134.57,3972.4300000000003,49.00000000000001,May,5,2014-05
SO - 0004475,2014-05-02,Neutrogena Ltd,Wholesale,Product 3,6,1105.5,6633.0,696.465,NY,New York,Northeast,42.91002,-78.74182,,4178.79,2454.21,37.0,May,5,2014-05
SO - 0004988,2014-05-02,Tagfeed Ltd,Wholesale,Product 21,11,5936.2,65298.2,3027.462,CA,California,West,33.88863,-117.81311,,33302.082,31996.117999999995,48.99999999999999,May,5,2014-05
SO - 0006145,2014-05-02,Aibox Company,Export,Product 25,9,757.1,6813.900000000001,401.26300000000003,ID,Idaho,West,42.87158,-112.46556,,3611.367,3202.5330000000004,47.0,May,5,2014-05
SO - 0007942,2014-05-02,Yodoo Ltd,Wholesale,Product 26,10,1125.6000000000001,11256.000000000002,720.3840000000001,IN,Indiana,Midwest,39.58265,-86.095,,7203.840000000001,4052.1600000000008,36.0,May,5,2014-05
SO - 0008597,2014-05-02,Linkbuzz Ltd,Distributor,Product 25,5,1768.8,8844.0,972.84,WA,Washington,West,47.14121,-122.27012,,4864.2,3979.8,45.0,May,5,2014-05
SO - 0009179,2014-05-02,Cadila Ltd,Wholesale,Product 13,12,1139.0,13668.0,569.5,WI,Wisconsin,Midwest,43.06335,-87.9667,,6834.0,6834.0,50.0,May,5,2014-05
SO - 0009952,2014-05-02,Skyvu Group,Distributor,Product 25,8,261.3,2090.4,154.167,TX,Texas,South,32.45451,-99.73815,,1233.336,857.0640000000001,41.0,May,5,2014-05
SO - 0001662,2014-05-02,H Ltd,Wholesale,Product 2,7,241.20000000000002,1688.4,115.77600000000001,WA,Washington,West,46.23958,-119.10057,,810.432,877.9680000000001,52.0,May,5,2014-05
SO - 0003279,2014-05-02,Wordtune Company,Distributor,Product 6,11,5433.7,59770.7,3097.209,CA,California,West,36.67774,-121.6555,,34069.299,25701.400999999998,43.0,May,5,2014-05
SO - 0003995,2014-05-02,Realbuzz Ltd,Wholesale,Product 1,5,187.6,938.0,129.444,TX,Texas,South,32.02464,-102.11347,,647.2199999999999,290.7800000000001,31.00000000000001,May,5,2014-05
SO - 0006050,2014-05-02,Avavee Group,Wholesale,Product 15,6,2572.8,15436.800000000001,1312.1280000000002,TX,Texas,South,29.56294,-95.536,,7872.768000000001,7564.032,49.0,May,5,2014-05
SO - 0006548,2014-05-02,Dazzlesphe Corp,Distributor,Product 27,8,180.9,1447.2,148.338,NY,New York,Northeast,41.14077,-74.10498,,1186.704,260.4960000000001,18.000000000000004,May,5,2014-05
SO - 0006680,2014-05-02,Cantrell Company,Wholesale,Product 25,8,743.7,5949.6,312.354,FL,Florida,South,26.33981,-81.7787,,2498.832,3450.7680000000005,58.00000000000001,May,5,2014-05
SO - 000169,2014-05-03,Quimm Company,Distributor,Product 5,5,1051.9,5259.5,494.39300000000003,ID,Idaho,West,43.61211,-116.39151,,2471.965,2787.535,53.0,May,5,2014-05
SO - 000276,2014-05-03,Eayo Company,Export,Product 17,7,2505.8,17540.600000000002,1804.1760000000002,FL,Florida,South,26.56285,-81.94953,,12629.232000000002,4911.368,27.999999999999996,May,5,2014-05
SO - 0001378,2014-05-03,Valeant Corp,Wholesale,Product 14,11,1728.6000000000001,19014.600000000002,1279.164,IL,Illinois,Midwest,41.76346,-88.2901,,14070.804,4943.796000000002,26.000000000000007,May,5,2014-05
SO - 0001571,2014-05-03,Wordtune Company,Wholesale,Product 22,6,1896.1000000000001,11376.6,891.167,FL,Florida,South,27.86614,-82.32648,,5347.002,6029.598,53.0,May,5,2014-05
SO - 0001909,2014-05-03,WOONSOCKET Corp,Wholesale,Product 29,12,6539.2,78470.4,4708.223999999999,NC,North Carolina,South,35.78088,-78.81327,,56498.687999999995,21971.712,28.000000000000004,May,5,2014-05
SO - 0003608,2014-05-03,NCS Group,Distributor,Product 26,9,6398.5,57586.5,5118.8,IL,Illinois,Midwest,42.03964,-88.32171,,46069.200000000004,11517.299999999996,19.999999999999993,May,5,2014-05
SO - 0004892,2014-05-03,Liberty Group,Export,Product 9,12,3932.9,47194.8,1691.147,IL,Illinois,Midwest,41.88503,-87.7845,,20293.764,26901.036000000004,57.00000000000001,May,5,2014-05
SO - 0007088,2014-05-03,Aldi Ltd,Distributor,Product 8,9,3986.5,35878.5,2631.09,CA,California,West,34.57943,-118.11646,,23679.81,12198.689999999999,34.0,May,5,2014-05
SO - 0008688,2014-05-03,Mita Corp,Export,Product 7,9,187.6,1688.3999999999999,95.676,MI,Michigan,Midwest,42.49982,-83.00549,,861.0840000000001,827.3159999999998,48.99999999999999,May,5,2014-05
SO - 000484,2014-05-03,Cogilith Group,Distributor,Product 4,5,891.1,4455.5,579.215,NC,North Carolina,South,35.98998,-79.99047,,2896.0750000000003,1559.4249999999997,34.99999999999999,May,5,2014-05
SO - 000915,2014-05-03,Topco Company,Wholesale,Product 6,9,1072.0,9648.0,857.6,MI,Michigan,Midwest,42.33698,-83.27326,,7718.400000000001,1929.5999999999995,19.999999999999996,May,5,2014-05
SO - 0002407,2014-05-03,Army Group,Wholesale,Product 13,9,227.8,2050.2000000000003,179.96200000000002,CO,Colorado,West,40.16984,-105.09901,,1619.6580000000001,430.54200000000014,21.000000000000004,May,5,2014-05
SO - 0004814,2014-05-03,H Ltd,Distributor,Product 13,8,1078.7,8629.6,809.0250000000001,WA,Washington,West,47.30377,-122.21,,6472.200000000001,2157.3999999999996,24.999999999999993,May,5,2014-05
SO - 0007147,2014-05-03,Flipstorm Group,Wholesale,Product 26,6,6391.8,38350.8,4218.588000000001,WA,Washington,West,47.38093,-122.23484,,25311.528000000006,13039.271999999997,33.99999999999999,May,5,2014-05
SO - 0007638,2014-05-03,Internatio Company,Wholesale,Product 14,11,1078.7,11865.7,701.1550000000001,TX,Texas,South,25.90175,-97.49748,,7712.705000000001,4152.995,35.0,May,5,2014-05
SO - 0001528,2014-05-03,True Ltd,Wholesale,Product 2,6,2525.9,15155.400000000001,1944.9430000000002,CA,California,West,33.11921,-117.08642,,11669.658000000001,3485.742,23.0,May,5,2014-05
SO - 0001652,2014-05-03,Rhynoodle Ltd,Distributor,Product 11,10,2706.8,27068.0,1651.1480000000001,MN,Minnesota,Midwest,45.07246,-93.45579,,16511.480000000003,10556.519999999997,38.99999999999999,May,5,2014-05
